"station","year","month","day","daily_rainfall_total_mm","highest_30_min_rainfall_mm","highest_60_min_rainfall_mm","highest_120_min_rainfall_mm","mean_temperature_c","maximum_temperature_c","minimum_temperature_c","mean_wind_speed_km_h","max_wind_speed_km_h","mean_temperature_a_c","maximum_temperature_a_c","minimum_temperature_a_c"
"Admiralty","2021","6","22","7.4","6.2","6.2","6.2",NA,NA,NA,"10.4","51.5","27.9","31.8","24.0"
"Admiralty","2021","6","23","0.0","0.0","0.0","0.0",NA,NA,NA,"11.0","37.0","28.7","32.7","24.0"
"Admiralty","2021","6","24","2.0","1.0","1.2","1.4",NA,NA,NA,"12.4","41.9","28.7","33.4","25.9"
"Admiralty","2021","6","25","8.2","5.6","7.8","8.0",NA,NA,NA,"13.1","35.0","27.6","32.9","25.4"
"Admiralty","2021","6","26","8.6","6.2","7.8","8.4",NA,NA,NA,"11.2","29.4","27.3","31.7","23.9"
"Admiralty","2021","6","27","0.4","0.2","0.2","0.2",NA,NA,NA,"11.0","30.9","27.2","29.4","25.0"
"Admiralty","2021","6","28","0.0","0.0","0.0","0.0",NA,NA,NA,"11.5","23.3","28.6","33.5","25.4"
"Admiralty","2021","6","29","20.4","19.0","20.2","20.2",NA,NA,NA,"11.1","35.0","27.1","29.9","22.1"
"Admiralty","2021","6","30","0.0","0.0","0.0","0.0",NA,NA,NA,"9.2","40.4","28.1","32.6","24.4"
"Admiralty","2021","7","1","0.2","0.2","0.2","0.2",NA,NA,NA,"10.9","29.1","29.3","32.6","26.9"
"Admiralty","2021","7","2","15.4","11.0","15.0","15.4",NA,NA,NA,"13.3","28.2","28.2","32.3","25.0"
"Admiralty","2021","7","3","0.2","0.2","0.2","0.2",NA,NA,NA,"12.3","36.3","28.1","32.2","25.5"
"Admiralty","2021","7","4","16.8","12.6","15.0","15.8",NA,NA,NA,"9.5","30.2","26.2","28.4","23.5"
"Admiralty","2021","7","5","7.8","5.0","7.0","7.6",NA,NA,NA,"10.3","34.3","27.6","31.0","23.8"
"Admiralty","2021","7","6","0.4","0.4","0.4","0.4",NA,NA,NA,"10.5","32.0","27.5","30.2","25.1"
"Admiralty","2021","7","7","0.0","0.0","0.0","0.0",NA,NA,NA,"12.6","32.0","28.4","32.3","25.8"
"Admiralty","2021","7","8","0.4","0.4","0.4","0.4",NA,NA,NA,"11.9","28.2","29.1","33.1","25.9"
"Admiralty","2021","7","9","8.4","6.0","7.6","8.0",NA,NA,NA,"13.4","41.1","28.1","32.1","24.6"
"Admiralty","2021","7","10","18.0","9.8","12.2","13.4",NA,NA,NA,"12.0","28.9","25.8","28.7","23.6"
"Admiralty","2021","7","11","14.4","8.2","9.8","9.8",NA,NA,NA,"15.4","57.2","26.0","30.1","23.3"
"Admiralty","2021","7","12","26.6","11.6","15.8","25.0",NA,NA,NA,"10.0","39.6","26.2","33.0","23.4"
"Admiralty","2021","7","13","60.0","19.2","29.2","40.8",NA,NA,NA,"10.0","39.6","24.3","25.9","22.5"
"Admiralty","2021","7","14","0.2","0.2","0.2","0.2",NA,NA,NA,"13.7","29.1","26.5","28.7","24.1"
"Admiralty","2021","7","15","0.0","0.0","0.0","0.0",NA,NA,NA,"10.3","27.8","28.3","32.7","24.8"
"Admiralty","2021","7","16","0.0","0.0","0.0","0.0",NA,NA,NA,"12.9","29.4","29.2","33.5","26.0"
"Admiralty","2021","7","17","0.0","0.0","0.0","0.0",NA,NA,NA,"11.4","27.4","29.7","33.4","27.4"
"Admiralty","2021","7","18","0.0","0.0","0.0","0.0",NA,NA,NA,"10.8","26.7","29.6","33.2","27.1"
"Admiralty","2021","7","19","0.6","0.4","0.6","0.6",NA,NA,NA,"11.5","37.8","28.2","31.4","25.6"
"Admiralty","2021","7","20","0.0","0.0","0.0","0.0",NA,NA,NA,"11.5","31.3","29.1","33.1","25.9"
"Admiralty","2021","7","21","0.0","0.0","0.0","0.0",NA,NA,NA,"10.0","28.9","29.5","33.0","27.2"
"Admiralty","2021","7","22","0.0","0.0","0.0","0.0",NA,NA,NA,"10.7","28.2","30.0","33.6","27.6"
"Admiralty","2021","7","23","2.0","1.8","1.8","1.8",NA,NA,NA,"11.7","45.0","28.9","33.3","25.2"
"Admiralty","2021","7","24","0.0","0.0","0.2","0.2",NA,NA,NA,"10.0","27.0","29.4","34.2","26.5"
"Admiralty","2021","7","25","0.0","0.0","0.0","0.0",NA,NA,NA,"10.3","31.3","30.2","34.2","27.4"
"Admiralty","2021","7","26","0.0","0.0","0.0","0.0",NA,NA,NA,"10.2","28.2","29.7","33.2","27.6"
"Admiralty","2021","7","27","0.0","0.0","0.0","0.0",NA,NA,NA,"9.8","29.8","29.4","33.2","27.7"
"Admiralty","2021","7","28","0.0","0.0","0.0","0.0",NA,NA,NA,"9.5","24.8","29.5","33.4","27.5"
"Admiralty","2021","7","29","0.0","0.0","0.0","0.0",NA,NA,NA,"9.7","28.2","29.8","33.5","27.6"
"Admiralty","2021","7","30","0.0","0.0","0.0","0.0",NA,NA,NA,"10.7","27.4","30.0","33.6","27.8"
"Admiralty","2021","7","31","1.0","1.0","1.0","1.0",NA,NA,NA,"11.0","49.3","28.2","31.4","24.0"
"Admiralty","2021","8","1","18.4","9.8","10.4","17.0",NA,NA,NA,"9.7","40.7","27.3","31.2","22.5"
"Admiralty","2021","8","2","0.2","0.2","0.2","0.2",NA,NA,NA,"10.9","32.0","28.0","31.0","26.1"
"Admiralty","2021","8","3","6.4","5.4","5.8","6.0",NA,NA,NA,"11.2","42.4","28.5","33.1","22.3"
"Admiralty","2021","8","4","4.4","3.4","4.4","4.4",NA,NA,NA,"10.3","54.1","27.1","29.4","23.0"
"Admiralty","2021","8","5","0.0","0.0","0.0","0.0",NA,NA,NA,"9.3","21.3","29.1","33.2","26.5"
"Admiralty","2021","8","6","0.0","0.0","0.0","0.0",NA,NA,NA,"12.9","37.4","28.3","31.6","25.2"
"Admiralty","2021","8","7","24.4","13.6","19.4","24.4",NA,NA,NA,"14.3","35.0","27.4","33.3","25.1"
"Admiralty","2021","8","8","21.4","21.0","21.4","21.4",NA,NA,NA,"13.3","43.9","26.5","33.6","22.9"
"Admiralty","2021","8","9","0.0","0.0","0.0","0.0",NA,NA,NA,"11.0","26.7","28.2","34.0","23.9"
"Admiralty","2021","8","10","2.6","2.4","2.4","2.4",NA,NA,NA,"9.8","30.9","29.1","33.0","27.0"
"Admiralty","2021","8","11","3.2","3.2","3.2","3.2",NA,NA,NA,"10.2","30.2","28.5","32.2","25.0"
"Admiralty","2021","8","12","20.6","15.4","17.0","17.0",NA,NA,NA,"11.6","45.7","27.9","31.5","23.3"
"Admiralty","2021","8","13","1.6","1.6","1.6","1.6",NA,NA,NA,"11.5","41.9","27.4","32.2","25.1"
"Admiralty","2021","8","14","14.6","10.0","12.8","12.8",NA,NA,NA,"13.4","46.9","26.9","32.3","24.2"
"Admiralty","2021","8","15","1.6","1.2","1.4","1.6",NA,NA,NA,"13.5","63.7","27.5","33.1","24.5"
"Admiralty","2021","8","16","21.4","18.2","21.4","21.4",NA,NA,NA,"17.1","47.6","26.9","30.3","23.6"
"Admiralty","2021","8","17","4.6","1.6","2.0","2.8",NA,NA,NA,"10.1","27.4","26.2","29.4","24.9"
"Admiralty","2021","8","18","1.6","0.6","0.8","1.0",NA,NA,NA,"9.8","36.3","25.5","27.0","24.0"
"Admiralty","2021","8","19","10.6","2.0","2.6","4.8",NA,NA,NA,"10.9","37.8","26.1","29.7","22.4"
"Admiralty","2021","8","20","62.4","27.6","38.8","52.4",NA,NA,NA,"10.6","30.2","25.2","27.2","21.9"
"Admiralty","2021","8","21","0.0","0.2","0.2","0.2",NA,NA,NA,"10.4","19.8","27.4","30.6","24.4"
"Admiralty","2021","8","22","3.4","1.6","2.4","3.4",NA,NA,NA,"12.1","44.6","26.4","31.6","23.9"
"Admiralty","2021","8","23","0.0","0.0","0.0","0.0",NA,NA,NA,"10.6","23.7","27.1","31.8","24.0"
"Admiralty","2021","8","24","104.2","31.2","48.0","60.6",NA,NA,NA,"9.1","27.0","25.0","27.2","22.5"
"Admiralty","2021","8","25","14.0","13.0","13.6","13.8",NA,NA,NA,"9.8","37.4","25.8","28.1","22.3"
"Admiralty","2021","8","26","1.0","1.0","1.0","1.0",NA,NA,NA,"13.0","37.4","27.0","31.9","24.6"
"Admiralty","2021","8","27","0.0","0.0","0.0","0.0",NA,NA,NA,"12.0","30.2","27.6","32.3","24.4"
"Admiralty","2021","8","28","0.0","0.0","0.0","0.0",NA,NA,NA,"10.8","29.1","28.9","33.2","26.0"
"Admiralty","2021","8","29","12.4","7.0","8.2","9.2",NA,NA,NA,"11.5","41.1","26.3","30.5","24.5"
"Admiralty","2021","8","30","15.6","5.4","7.6","11.8",NA,NA,NA,"10.0","27.8","25.5","28.7","23.3"
"Admiralty","2021","8","31","11.8","5.6","8.0","11.2",NA,NA,NA,"9.7","25.9","26.8","30.5","23.4"
"Admiralty","2021","9","1","4.0","3.8","3.8","3.8",NA,NA,NA,"8.8","45.7","27.6","31.4","24.9"
"Admiralty","2021","9","2","52.8","18.4","33.8","43.6",NA,NA,NA,"9.9","45.7","25.5","28.4","22.6"
"Admiralty","2021","9","3","0.4","0.4","0.4","0.4",NA,NA,NA,"12.7","28.5","28.0","31.8","24.9"
"Admiralty","2021","9","4","35.4","28.8","34.0","35.4",NA,NA,NA,"13.5","58.7","27.9","33.4","22.3"
"Admiralty","2021","9","5","0.2","0.2","0.2","0.2",NA,NA,NA,"14.0","41.5","28.1","33.1","25.6"
"Admiralty","2021","9","6","0.0","0.0","0.0","0.0",NA,NA,NA,"13.4","51.1","27.4","33.6","24.5"
"Admiralty","2021","9","7","0.0","0.0","0.0","0.0",NA,NA,NA,"10.0","44.3","27.9","31.5","25.7"
"Admiralty","2021","9","8","0.2","0.2","0.2","0.2",NA,NA,NA,"9.2","44.3","28.1","32.1","24.7"
"Admiralty","2021","9","9","0.0","0.0","0.0","0.0",NA,NA,NA,"9.5","28.9","29.0","33.5","26.1"
"Admiralty","2021","9","10","15.8","6.4","10.4","14.8",NA,NA,NA,"10.2","36.3","27.2","30.8","22.8"
"Admiralty","2021","9","11","0.0","0.0","0.0","0.0",NA,NA,NA,"10.8","29.8","28.9","33.3","25.6"
"Admiralty","2021","9","12","0.0","0.0","0.0","0.0",NA,NA,NA,"10.0","30.2","28.7","31.8","27.1"
"Admiralty","2021","9","13","6.8","5.2","6.0","6.0",NA,NA,NA,"10.3","39.3","26.4","27.9","23.7"
"Admiralty","2021","9","14","0.0","0.0","0.0","0.0",NA,NA,NA,"12.4","32.4","28.1","32.1","26.3"
"Admiralty","2021","9","15","0.0","0.0","0.0","0.0",NA,NA,NA,"14.2","44.3","28.8","34.2","25.7"
"Admiralty","2021","9","16","0.2","0.2","0.2","0.2",NA,NA,NA,"17.5","39.3","28.5","33.2","26.6"
"Admiralty","2021","9","17","0.0","0.0","0.0","0.0",NA,NA,NA,"18.9","45.4","29.0","33.9","25.2"
"Admiralty","2021","9","18","0.0","0.0","0.0","0.0",NA,NA,NA,"15.2","38.5","28.7","33.4","26.1"
"Admiralty","2021","9","19","56.6","20.4","26.8","28.6",NA,NA,NA,"8.5","33.9","25.8","27.6","23.2"
"Admiralty","2021","9","20","0.0","0.0","0.0","0.0",NA,NA,NA,"9.8","25.2","28.4","32.4","24.4"
"Admiralty","2021","9","21","4.6","3.0","4.4","4.4",NA,NA,NA,"10.9","47.2","27.7","31.5","23.9"
"Admiralty","2021","9","22","2.8","1.6","2.2","2.8",NA,NA,NA,"10.2","43.5","28.1","32.1","23.9"
"Admiralty","2021","9","23","0.0","0.0","0.0","0.0",NA,NA,NA,"10.4","35.9","28.4","32.1","24.5"
"Admiralty","2021","9","24","11.2","8.0","9.0","11.2",NA,NA,NA,"12.5","38.2","27.9","33.0","25.2"
"Admiralty","2021","9","25","2.2","2.2","2.2","2.2",NA,NA,NA,"13.5","42.8","28.0","33.9","25.7"
"Admiralty","2021","9","26","1.2","0.4","0.4","0.4",NA,NA,NA,"17.8","46.1","27.9","32.3","25.1"
"Admiralty","2021","9","27","41.4","32.6","38.4","39.8",NA,NA,NA,"12.0","50.7","26.6","30.9","23.8"
"Admiralty","2021","9","28","5.0","4.8","5.0","5.0",NA,NA,NA,"12.6","42.8","26.8","32.4","24.8"
"Admiralty","2021","9","29","8.2","4.2","4.2","5.6",NA,NA,NA,"12.3","26.7","27.3","30.5","25.3"
"Admiralty","2021","9","30","43.4","23.8","34.8","38.6",NA,NA,NA,"9.1","27.4","25.8","27.1","24.0"
"Admiralty","2021","10","1","35.0","13.2","21.8","25.2",NA,NA,NA,"8.8","46.1","26.6","31.0","22.5"
"Admiralty","2021","10","2","0.4","0.2","0.4","0.4",NA,NA,NA,"13.9","43.5","26.2","29.5","23.0"
"Admiralty","2021","10","3","0.2","0.2","0.2","0.2",NA,NA,NA,"13.7","76.3","28.0","33.4","24.9"
"Admiralty","2021","10","4","0.0","0.0","0.0","0.0",NA,NA,NA,"12.9","27.8","28.8","33.6","25.5"
"Admiralty","2021","10","5","1.8","1.8","1.8","1.8",NA,NA,NA,"10.4","65.9","27.2","28.2","23.1"
"Admiralty","2021","10","6","0.0","0.0","0.0","0.0",NA,NA,NA,"11.1","47.8","28.8","31.8","26.3"
"Admiralty","2021","10","7","0.0","0.0","0.0","0.0",NA,NA,NA,"10.3","45.0","28.7","31.2","26.3"
"Admiralty","2021","10","8","0.0","0.0","0.0","0.0",NA,NA,NA,"9.0","30.9","29.9","34.1","27.2"
"Admiralty","2021","10","9","0.0","0.0","0.0","0.0",NA,NA,NA,"10.9","45.0","30.1","33.5","27.6"
"Admiralty","2021","10","10","11.4","10.4","11.0","11.0",NA,NA,NA,"11.1","43.5","28.0","32.5","23.8"
"Admiralty","2021","10","11","0.0","0.0","0.0","0.0",NA,NA,NA,"9.2","38.5","29.6","34.0","26.3"
"Admiralty","2021","10","12","0.0","0.0","0.0","0.0",NA,NA,NA,"10.5","26.3","29.8","33.5","28.1"
"Admiralty","2021","10","13","0.0","0.0","0.0","0.0",NA,NA,NA,"11.3","41.1","29.5","32.9","27.6"
"Admiralty","2021","10","14","0.0","0.0","0.0","0.0",NA,NA,NA,"9.6","22.0","29.7","33.1","27.5"
"Admiralty","2021","10","15","0.0","0.0","0.0","0.0",NA,NA,NA,"10.7","52.2","29.9","34.1","23.9"
"Admiralty","2021","10","16","0.0","0.0","0.0","0.0",NA,NA,NA,"13.9","30.9","29.8","34.0","27.8"
"Admiralty","2021","10","17","6.0","5.0","5.4","5.4",NA,NA,NA,"14.1","38.2","27.1","31.9","24.9"
"Admiralty","2021","10","18","12.8","12.6","12.6","12.8",NA,NA,NA,"12.8","33.9","27.2","30.9","25.1"
"Admiralty","2021","10","19","0.0","0.0","0.0","0.0",NA,NA,NA,"14.5","32.8","28.7","33.1","25.9"
"Admiralty","2021","10","20","44.6","32.2","40.2","41.0",NA,NA,NA,"15.4","40.0","26.1","31.3","22.9"
"Admiralty","2021","10","21","1.6","1.4","1.6","1.6",NA,NA,NA,"12.6","43.5","26.2","32.3","24.1"
"Admiralty","2021","10","22","0.0","0.0","0.0","0.0",NA,NA,NA,"13.8","33.5","27.1","32.6","25.1"
"Admiralty","2021","10","23","0.8","0.6","0.8","0.8",NA,NA,NA,"13.3","35.2","27.1","31.8","25.3"
"Admiralty","2021","10","24","0.0","0.0","0.0","0.0",NA,NA,NA,"14.6","47.8","27.2","33.2","24.8"
"Admiralty","2021","10","25","0.0","0.0","0.0","0.0",NA,NA,NA,"12.2","49.3","27.5","32.4","25.1"
"Admiralty","2021","10","26","0.0","0.0","0.0","0.0",NA,NA,NA,"15.2","39.3","28.3","32.8","25.2"
"Admiralty","2021","10","27","1.8","1.8","1.8","1.8",NA,NA,NA,"10.8","47.6","28.6","33.6","24.5"
"Admiralty","2021","10","28","32.8","26.0","32.6","32.8",NA,NA,NA,"11.3","42.4","27.7","30.5","22.5"
"Admiralty","2021","10","29","0.0","0.0","0.0","0.0",NA,NA,NA,"16.6","43.9","28.7","33.3","25.6"
"Admiralty","2021","10","30","2.8","2.4","2.6","2.6",NA,NA,NA,"15.6","41.5","28.5","33.1","25.8"
"Admiralty","2021","10","31","44.0","30.2","38.0","39.4",NA,NA,NA,"12.3","39.6","27.0","33.5","24.0"
"Admiralty","2021","11","1","9.0","8.2","8.2","9.0",NA,NA,NA,"12.0","34.3","26.2","30.7","24.7"
"Admiralty","2021","11","2","47.8","28.2","41.8","45.2",NA,NA,NA,"12.7","58.3","25.9","31.4","23.5"
"Admiralty","2021","11","3","6.2","5.4","5.4","5.6",NA,NA,NA,"13.5","39.3","26.5","31.0","24.2"
"Admiralty","2021","11","4","43.0","27.8","37.0","42.6",NA,NA,NA,"13.4","38.2","26.6","33.5","23.4"
"Admiralty","2021","11","5","11.4","4.0","4.8","8.2",NA,NA,NA,"12.7","40.0","26.0","31.3","23.9"
"Admiralty","2021","11","6","0.0","0.0","0.0","0.0",NA,NA,NA,"11.7","28.5","28.2","33.8","24.6"
"Admiralty","2021","11","7","2.2","1.8","1.8","2.0",NA,NA,NA,"15.1","28.2","27.2","29.2","25.3"
"Admiralty","2021","11","8","0.2","0.2","0.2","0.2",NA,NA,NA,"15.2","29.1","27.3","29.3","25.6"
"Admiralty","2021","11","9","20.2","11.4","11.4","11.6",NA,NA,NA,"14.2","58.3","26.8","32.8","24.2"
"Admiralty","2021","11","10","12.8","3.8","6.0","9.0",NA,NA,NA,"11.5","48.9","25.5","27.9","23.4"
"Admiralty","2021","11","11","0.6","0.2","0.4","0.6",NA,NA,NA,"11.2","36.3","26.8","30.5","23.8"
"Admiralty","2021","11","12","2.0","0.6","1.2","1.6",NA,NA,NA,"10.9","49.6","27.0","30.7","23.6"
"Admiralty","2021","11","13","1.0","0.4","0.6","0.8",NA,NA,NA,"9.7","50.0","26.8","29.7","23.1"
"Admiralty","2021","11","14","0.6","0.6","0.6","0.6",NA,NA,NA,"12.4","32.4","28.4","33.9","24.9"
"Admiralty","2021","11","15","0.0","0.0","0.0","0.0",NA,NA,NA,"13.8","30.6","27.9","31.2","26.2"
"Admiralty","2021","11","16","5.4","4.4","5.2","5.4",NA,NA,NA,"16.0","48.5","27.9","34.1","24.3"
"Admiralty","2021","11","17","0.0","0.0","0.0","0.0",NA,NA,NA,"15.0","47.6","27.8","32.3","25.6"
"Admiralty","2021","11","18","6.2","2.8","3.6","4.2",NA,NA,NA,"11.5","43.2","26.4","29.6","23.1"
"Admiralty","2021","11","19","0.0","0.0","0.0","0.0",NA,NA,NA,"12.4","41.5","27.8","30.9","25.4"
"Admiralty","2021","11","20","3.4","2.2","3.0","3.2",NA,NA,NA,"11.8","51.5","26.6","29.2","23.4"
"Admiralty","2021","11","21","1.4","0.6","0.6","0.8",NA,NA,NA,"14.2","45.0","27.4","33.9","25.6"
"Admiralty","2021","11","22","0.0","0.0","0.0","0.0",NA,NA,NA,"12.0","28.2","27.9","33.0","24.8"
"Admiralty","2021","11","23","11.0","6.4","7.2","8.2",NA,NA,NA,"14.0","29.4","26.1","30.6","24.1"
"Admiralty","2021","11","24","3.2","1.2","1.6","2.0",NA,NA,NA,"12.7","31.3","25.5","26.6","24.4"
"Admiralty","2021","11","25","0.0","0.0","0.0","0.0",NA,NA,NA,"14.0","36.3","27.6","33.5","24.3"
"Admiralty","2021","11","26","0.0","0.0","0.0","0.0",NA,NA,NA,"13.3","36.3","27.6","31.0","25.0"
"Admiralty","2021","11","27","0.8","0.4","0.6","0.6",NA,NA,NA,"13.4","39.6","27.8","33.0","25.1"
"Admiralty","2021","11","28","0.0","0.0","0.0","0.0",NA,NA,NA,"11.9","29.4","28.1","30.6","25.9"
"Admiralty","2021","11","29","0.0","0.0","0.0","0.0",NA,NA,NA,"12.3","47.8","28.7","31.5","26.2"
"Admiralty","2021","11","30","0.0","0.0","0.0","0.0",NA,NA,NA,"10.6","28.2","29.8","33.2","26.8"
"Admiralty","2021","12","1","0.0","0.0","0.0","0.0",NA,NA,NA,"13.6","42.0","29.9","34.4","26.4"
"Admiralty","2021","12","2","10.2","8.4","8.6","8.6",NA,NA,NA,"17.5","50.4","25.7","28.3","22.4"
"Admiralty","2021","12","3","0.0","0.0","0.0","0.0",NA,NA,NA,"19.1","55.0","26.6","30.2","24.1"
"Admiralty","2021","12","4","0.0","0.0","0.0","0.0",NA,NA,NA,"20.2","51.1","26.9","29.8","24.9"
"Admiralty","2021","12","5","0.0","0.0","0.0","0.0",NA,NA,NA,"21.6","48.9","27.0","29.7","25.5"
"Admiralty","2021","12","6","0.0","0.0","0.0","0.0",NA,NA,NA,"20.5","45.7","27.2","30.6","25.4"
"Admiralty","2021","12","7","0.0","0.0","0.0","0.0",NA,NA,NA,"25.6","58.3","27.8","31.4","25.5"
"Admiralty","2021","12","8","0.0","0.0","0.0","0.0",NA,NA,NA,"24.9","61.1","27.5","31.4","25.8"
"Admiralty","2021","12","9","0.0","0.0","0.0","0.0",NA,NA,NA,"22.6","54.8","27.7","31.8","25.1"
"Admiralty","2021","12","10","16.6","6.2","8.6","11.2",NA,NA,NA,"19.6","55.0","26.6","30.9","24.1"
"Admiralty","2021","12","11","12.6","5.4","6.6","8.6",NA,NA,NA,"17.1","56.1","26.1","29.9","24.5"
"Admiralty","2021","12","12","0.0","0.0","0.0","0.0",NA,NA,NA,"20.6","48.2","26.3","28.9","25.2"
"Admiralty","2021","12","13","0.0","0.0","0.0","0.0",NA,NA,NA,"21.3","68.3","26.6","29.7","24.8"
"Admiralty","2021","12","14","0.0","0.0","0.0","0.0",NA,NA,NA,"20.2","54.1","27.6","31.1","25.2"
"Admiralty","2021","12","15","0.0","0.0","0.0","0.0",NA,NA,NA,"16.2","47.6","27.5","30.5","25.3"
"Admiralty","2021","12","16","0.0","0.0","0.0","0.0",NA,NA,NA,"12.7","44.6","27.9","31.2","25.6"
"Admiralty","2021","12","17","39.0","11.8","11.8","14.2",NA,NA,NA,"10.2","61.1","26.2","29.7","23.9"
"Admiralty","2021","12","18","13.0","10.8","12.2","12.2",NA,NA,NA,"10.0","31.3","27.4","31.8","24.2"
"Admiralty","2021","12","19","14.4","5.6","7.8","11.2",NA,NA,NA,"12.1","37.8","26.7","30.6","23.6"
"Admiralty","2021","12","20","0.0","0.0","0.0","0.0",NA,NA,NA,"16.4","38.2","27.3","32.4","24.4"
"Admiralty","2021","12","21","0.0","0.0","0.0","0.0",NA,NA,NA,"18.6","42.4","28.0","33.9","25.2"
"Admiralty","2021","12","22","0.4","0.4","0.4","0.4",NA,NA,NA,"16.2","34.3","27.6","32.2","25.9"
"Admiralty","2021","12","23","3.4","1.6","2.4","2.4",NA,NA,NA,"13.3","36.3","27.0","30.7","25.3"
"Admiralty","2021","12","24","16.8","15.2","15.4","16.6",NA,NA,NA,"16.7","40.7","27.1","32.4","24.8"
"Admiralty","2021","12","25","5.8","3.4","3.4","4.4",NA,NA,NA,"21.8","54.1","27.1","30.2","25.8"
"Admiralty","2021","12","26","0.0","0.0","0.0","0.0",NA,NA,NA,"21.2","51.9","27.4","31.1","25.2"
"Admiralty","2021","12","27","0.0","0.0","0.0","0.0",NA,NA,NA,"21.5","47.6","28.0","32.5","25.3"
"Admiralty","2021","12","28","0.0","0.0","0.0","0.0",NA,NA,NA,"22.8","48.5","27.9","32.0","25.4"
"Admiralty","2021","12","29","0.2","0.2","0.2","0.2",NA,NA,NA,"17.7","59.1","27.2","31.0","25.1"
"Admiralty","2021","12","30","11.2","9.0","10.8","11.2",NA,NA,NA,"17.8","40.4","27.2","31.2","25.3"
"Admiralty","2021","12","31","45.4","7.6","10.8","19.8",NA,NA,NA,"15.3","47.8","24.8","26.4","23.6"
"Admiralty","2022","1","1","17.0","8.6","13.4","14.2",NA,NA,NA,"14.9","42.8","24.9","29.7","23.5"
"Admiralty","2022","1","2","43.6","8.0","12.8","14.6",NA,NA,NA,"8.3","35.2","23.7","24.7","23.3"
"Admiralty","2022","1","3","1.0","0.6","0.6","0.6",NA,NA,NA,"11.6","29.1","25.3","29.2","23.1"
"Admiralty","2022","1","4","31.8","19.0","19.6","30.4",NA,NA,NA,"15.5","50.0","25.5","30.5","23.7"
"Admiralty","2022","1","5","11.2","11.2","11.2","11.2",NA,NA,NA,"16.8","42.4","27.4","32.3","24.7"
"Admiralty","2022","1","6","0.0","0.0","0.0","0.0",NA,NA,NA,"20.4","54.4","27.9","31.9","25.2"
"Admiralty","2022","1","7","36.4","21.4","31.0","36.0",NA,NA,NA,"17.7","42.0","27.1","31.8","25.0"
"Admiralty","2022","1","8","0.6","0.4","0.4","0.6",NA,NA,NA,"23.8","56.5","27.1","30.4","25.4"
"Admiralty","2022","1","9","0.0","0.0","0.0","0.0",NA,NA,NA,"22.7","55.4","27.5","31.2","25.2"
"Admiralty","2022","1","10","0.0","0.0","0.0","0.0",NA,NA,NA,"24.0","50.4","27.5","31.5","25.4"
"Admiralty","2022","1","11","0.0","0.0","0.0","0.0",NA,NA,NA,"22.2","50.0","27.2","31.7","24.6"
"Admiralty","2022","1","12","0.0","0.0","0.0","0.0",NA,NA,NA,"24.8","57.2","27.1","31.1","24.6"
"Admiralty","2022","1","13","0.0","0.0","0.0","0.0",NA,NA,NA,"24.3","51.9","27.0","31.8","24.4"
"Admiralty","2022","1","14","0.0","0.0","0.0","0.0",NA,NA,NA,"23.9","54.8","26.9","30.8","24.7"
"Admiralty","2022","1","15","0.0","0.0","0.0","0.0",NA,NA,NA,"22.8","47.6","27.3","32.1","24.9"
"Admiralty","2022","1","16","0.0","0.0","0.0","0.0",NA,NA,NA,"24.7","50.4","27.5","31.6","25.1"
"Admiralty","2022","1","17","0.6","0.6","0.6","0.6",NA,NA,NA,"24.6","56.5","27.0","30.3","25.3"
"Admiralty","2022","1","18","0.0","0.0","0.0","0.0",NA,NA,NA,"26.0","59.1","27.6","31.5","25.3"
"Admiralty","2022","1","19","1.4","1.0","1.4","1.4",NA,NA,NA,"23.4","56.9","26.8","30.3","24.4"
"Admiralty","2022","1","20","1.0","0.8","0.8","1.0",NA,NA,NA,"18.9","46.9","26.9","30.8","24.9"
"Admiralty","2022","1","21","0.0","0.0","0.0","0.0",NA,NA,NA,"23.0","48.9","27.1","31.7","24.4"
"Admiralty","2022","1","22","0.2","0.2","0.2","0.2",NA,NA,NA,"20.6","40.4","27.4","32.5","24.8"
"Admiralty","2022","1","23","0.0","0.0","0.0","0.0",NA,NA,NA,"20.8","43.2","27.6","33.2","24.8"
"Admiralty","2022","1","24","0.0","0.0","0.0","0.0",NA,NA,NA,"16.8","36.3","27.5","33.6","24.6"
"Admiralty","2022","1","25","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.7","32.9","24.6"
"Admiralty","2022","1","26","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.6","32.3","25.3"
"Admiralty","2022","1","27","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.4","32.2","24.8"
"Admiralty","2022","1","28","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.9","32.8","24.8"
"Admiralty","2022","1","29","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.6","33.3","24.9"
"Admiralty","2022","1","30","17.6","9.4","9.4","10.2",NA,NA,NA,"-","-","26.9","32.7","23.9"
"Admiralty","2022","1","31","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.6","32.3","24.7"
"Admiralty","2022","2","1","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.4","31.8","25.1"
"Admiralty","2022","2","2","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","27.7","32.7","25.0"
"Admiralty","2022","2","3","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","28.0","32.2","25.4"
